EmployeeID,FirstName,LastName,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,EducationLevel,HireDate,EmploymentStatus,ManagerID,BusinessTravel,OverTime
1306,Emp1306,LN1306,20,Nonbinary,Divorced,Sales,Sales Executive,5410,Master's,2006-11-27,Active,97.0,Non-Travel,Yes
1307,Emp1307,LN1307,34,Female,Single,Operations,Logistics Coordinator,18524,High School,2017-05-20,Terminated,29.0,Travel_Frequently,No
1308,Emp1308,LN1308,20,Nonbinary,Married,Marketing,Brand Manager,3998,Associate's,2005-03-25,Leave of Absence,146.0,Travel_Rarely,Yes
1309,Emp1309,LN1309,27,Nonbinary,Single,Finance,Finance Manager,10383,Master's,2011-06-26,Active,9.0,Non-Travel,No
1310,Emp1310,LN1310,35,Male,Married,Operations,Logistics Coordinator,19013,Bachelor's,2017-07-25,Active,100.0,Travel_Frequently,Yes
1311,Emp1311,LN1311,34,Female,Divorced,R&D,Research Scientist,9189,PhD,2020-04-06,Terminated,31.0,Travel_Frequently,Yes
1312,Emp1312,LN1312,45,Female,Single,Marketing,Brand Manager,5081,PhD,2006-08-19,Terminated,109.0,Travel_Rarely,No
1313,Emp1313,LN1313,36,Male,Divorced,Finance,Accountant,19184,PhD,2022-07-23,Leave of Absence,64.0,Travel_Frequently,No
1314,Emp1314,LN1314,31,Female,Married,Human Resources,Recruiter,8958,Master's,2012-12-06,Leave of Absence,55.0,Travel_Rarely,No
1315,Emp1315,LN1315,42,Female,Married,R&D,Principal Researcher,8412,High School,2013-10-29,Terminated,81.0,Travel_Rarely,No
1316,Emp1316,LN1316,44,Male,Divorced,Sales,Sales Executive,12403,Master's,2019-02-09,Terminated,37.0,Non-Travel,Yes
1317,Emp1317,LN1317,59,Nonbinary,Divorced,Sales,Sales Executive,6472,High School,2008-02-03,Terminated,31.0,Travel_Rarely,No
1318,Emp1318,LN1318,31,Male,Divorced,Engineering,Software Engineer,11707,Master's,2005-10-05,Terminated,144.0,Travel_Frequently,No
1319,Emp1319,LN1319,42,Nonbinary,Divorced,Sales,Account Manager,4030,Associate's,2011-09-19,Active,25.0,Travel_Rarely,No
1320,Emp1320,LN1320,43,Male,Married,Customer Success,Customer Success Manager,6149,Master's,2005-11-27,Leave of Absence,17.0,Travel_Rarely,No
1321,Emp1321,LN1321,42,Female,Divorced,Finance,Financial Analyst,19767,Associate's,2006-01-27,Active,58.0,Travel_Frequently,Yes
1322,Emp1322,LN1322,43,Female,Married,IT,Network Engineer,8557,High School,2013-05-09,Active,39.0,Travel_Frequently,Yes
1323,Emp1323,LN1323,38,Male,Divorced,Human Resources,HR Specialist,11141,PhD,2019-12-17,Leave of Absence,79.0,Non-Travel,Yes
1324,Emp1324,LN1324,35,Male,Divorced,Operations,Operations Analyst,6982,High School,2013-12-07,Leave of Absence,88.0,Travel_Frequently,Yes
1325,Emp1325,LN1325,46,Nonbinary,Divorced,Human Resources,HR Manager,4020,High School,2011-01-07,Active,109.0,Travel_Frequently,Yes
1326,Emp1326,LN1326,38,Male,Married,Finance,Financial Analyst,12089,High School,2010-08-18,Terminated,121.0,Non-Travel,No
1327,Emp1327,LN1327,39,Nonbinary,Married,Marketing,SEO Specialist,10957,Bachelor's,2021-09-19,Terminated,63.0,Travel_Rarely,Yes
1328,Emp1328,LN1328,30,Female,Single,Engineering,Data Engineer,7369,Bachelor's,2010-12-02,Active,128.0,Travel_Frequently,No
1329,Emp1329,LN1329,44,Female,Divorced,Finance,Finance Manager,3023,High School,2011-12-09,Terminated,101.0,Travel_Rarely,Yes
1330,Emp1330,LN1330,27,Male,Divorced,Customer Success,Customer Success Manager,8847,PhD,2014-12-19,Active,137.0,Non-Travel,Yes
1331,Emp1331,LN1331,28,Nonbinary,Single,Marketing,Brand Manager,6900,High School,2021-12-29,Active,30.0,Non-Travel,Yes
1332,Emp1332,LN1332,47,Nonbinary,Divorced,Operations,Logistics Coordinator,3645,Master's,2021-05-02,Terminated,46.0,Travel_Rarely,Yes
1333,Emp1333,LN1333,29,Male,Divorced,Human Resources,HR Specialist,6956,Associate's,2008-07-12,Leave of Absence,123.0,Travel_Frequently,Yes
1334,Emp1334,LN1334,51,Nonbinary,Single,Engineering,Data Engineer,14122,Associate's,2012-01-18,Active,107.0,Travel_Frequently,No
1335,Emp1335,LN1335,50,Nonbinary,Married,Customer Success,Customer Success Manager,13122,Master's,2008-07-06,Active,32.0,Non-Travel,No
1336,Emp1336,LN1336,54,Nonbinary,Divorced,Marketing,SEO Specialist,19993,Master's,2016-11-20,Leave of Absence,30.0,Non-Travel,No
1337,Emp1337,LN1337,58,Male,Married,Sales,Sales Executive,13883,Bachelor's,2006-10-03,Active,113.0,Non-Travel,Yes
1338,Emp1338,LN1338,53,Male,Married,Engineering,Software Engineer,7596,Bachelor's,2008-07-14,Active,37.0,Non-Travel,No
1339,Emp1339,LN1339,22,Male,Married,Operations,Operations Analyst,18864,PhD,2005-07-10,Terminated,19.0,Non-Travel,No
1340,Emp1340,LN1340,26,Male,Divorced,Engineering,Data Engineer,17148,PhD,2009-09-09,Leave of Absence,146.0,Travel_Rarely,No
1341,Emp1341,LN1341,29,Female,Single,Marketing,Marketing Analyst,18690,Associate's,2006-10-03,Terminated,22.0,Travel_Frequently,Yes
1342,Emp1342,LN1342,35,Nonbinary,Single,Marketing,Marketing Analyst,10019,High School,2010-02-04,Leave of Absence,50.0,Travel_Rarely,Yes
1343,Emp1343,LN1343,25,Male,Single,Customer Success,Support Associate,19941,PhD,2013-03-02,Active,67.0,Non-Travel,Yes
1344,Emp1344,LN1344,50,Male,Married,Sales,Sales Executive,3735,Bachelor's,2015-03-27,Active,12.0,Travel_Frequently,No
1345,Emp1345,LN1345,27,Male,Divorced,R&D,Principal Researcher,16330,PhD,2012-10-02,Leave of Absence,111.0,Non-Travel,Yes
1346,Emp1346,LN1346,56,Female,Married,Sales,Account Manager,5477,Associate's,2013-01-31,Terminated,18.0,Non-Travel,No
1347,Emp1347,LN1347,51,Female,Divorced,Engineering,Data Engineer,3226,Bachelor's,2010-02-08,Terminated,67.0,Travel_Frequently,Yes
1348,Emp1348,LN1348,55,Female,Single,Customer Success,Customer Success Manager,18658,Bachelor's,2010-03-02,Terminated,87.0,Travel_Frequently,Yes
1349,Emp1349,LN1349,37,Nonbinary,Divorced,Engineering,Software Engineer,9501,High School,2015-04-26,Active,86.0,Non-Travel,No
1350,Emp1350,LN1350,32,Male,Single,Marketing,Marketing Analyst,16136,Bachelor's,2009-11-08,Active,41.0,Travel_Rarely,No
1351,Emp1351,LN1351,52,Male,Married,Finance,Financial Analyst,11511,Master's,2006-06-01,Leave of Absence,48.0,Travel_Rarely,Yes
1352,Emp1352,LN1352,42,Male,Divorced,Sales,Sales Representative,5538,PhD,2022-01-25,Leave of Absence,38.0,Non-Travel,No
1353,Emp1353,LN1353,32,Male,Married,Finance,Finance Manager,13248,Master's,2022-01-20,Active,144.0,Travel_Rarely,Yes
1354,Emp1354,LN1354,20,Female,Married,Finance,Accountant,19420,Master's,2006-03-03,Leave of Absence,2.0,Non-Travel,No
1355,Emp1355,LN1355,51,Nonbinary,Divorced,Engineering,Software Engineer,18387,Master's,2015-02-16,Active,13.0,Travel_Frequently,Yes
1356,Emp1356,LN1356,54,Male,Single,Operations,Operations Analyst,5630,PhD,2015-12-30,Leave of Absence,55.0,Travel_Frequently,Yes
1357,Emp1357,LN1357,37,Male,Single,Operations,Logistics Coordinator,3445,Associate's,2014-11-28,Terminated,65.0,Travel_Rarely,Yes
1358,Emp1358,LN1358,43,Female,Single,Finance,Finance Manager,16257,High School,2006-02-13,Terminated,91.0,Non-Travel,Yes
1359,Emp1359,LN1359,34,Nonbinary,Single,R&D,Research Scientist,5688,High School,2018-11-16,Terminated,25.0,Travel_Rarely,Yes
1360,Emp1360,LN1360,25,Nonbinary,Single,IT,Systems Admin,15647,Bachelor's,2011-06-17,Leave of Absence,10.0,Non-Travel,Yes
1361,Emp1361,LN1361,42,Female,Divorced,Sales,Sales Representative,16971,PhD,2010-11-23,Leave of Absence,111.0,Travel_Frequently,No
1362,Emp1362,LN1362,50,Nonbinary,Divorced,IT,IT Support,4451,Bachelor's,2015-12-26,Terminated,6.0,Travel_Rarely,No
1363,Emp1363,LN1363,52,Nonbinary,Single,Customer Success,Support Associate,4851,Bachelor's,2017-04-26,Active,87.0,Non-Travel,No
1364,Emp1364,LN1364,34,Male,Single,Customer Success,Support Associate,14809,High School,2015-09-24,Leave of Absence,99.0,Non-Travel,No
1365,Emp1365,LN1365,55,Female,Single,R&D,Research Scientist,3636,Master's,2012-04-17,Active,134.0,Non-Travel,No
1366,Emp1366,LN1366,26,Male,Married,Marketing,Marketing Analyst,13984,Associate's,2005-05-06,Leave of Absence,93.0,Travel_Frequently,No
1367,Emp1367,LN1367,42,Male,Single,Sales,Sales Executive,6993,Associate's,2019-03-08,Active,6.0,Non-Travel,No
1368,Emp1368,LN1368,33,Female,Divorced,Marketing,Marketing Analyst,16280,Bachelor's,2022-04-27,Leave of Absence,33.0,Non-Travel,Yes
1369,Emp1369,LN1369,26,Nonbinary,Single,Finance,Finance Manager,7088,High School,2020-12-22,Active,70.0,Non-Travel,Yes
1370,Emp1370,LN1370,27,Female,Single,IT,IT Support,9209,Bachelor's,2018-07-31,Terminated,76.0,Non-Travel,Yes
1371,Emp1371,LN1371,29,Female,Single,Finance,Accountant,17445,High School,2017-09-19,Terminated,52.0,Travel_Rarely,No
1372,Emp1372,LN1372,58,Female,Divorced,Human Resources,HR Manager,8908,High School,2010-04-05,Terminated,48.0,Travel_Rarely,No
1373,Emp1373,LN1373,22,Male,Divorced,Operations,Operations Analyst,19420,Master's,2010-05-16,Terminated,41.0,Travel_Rarely,No
1374,Emp1374,LN1374,45,Female,Single,Marketing,SEO Specialist,17245,PhD,2021-10-18,Leave of Absence,111.0,Travel_Rarely,Yes
1375,Emp1375,LN1375,21,Nonbinary,Single,Operations,Operations Analyst,11269,Associate's,2018-12-27,Terminated,19.0,Travel_Rarely,Yes
1376,Emp1376,LN1376,24,Female,Single,Customer Success,Customer Success Manager,5284,High School,2017-01-10,Active,93.0,Non-Travel,Yes
1377,Emp1377,LN1377,59,Nonbinary,Single,Engineering,DevOps Engineer,19698,Master's,2022-11-24,Terminated,143.0,Travel_Rarely,No
1378,Emp1378,LN1378,51,Female,Married,Engineering,Software Engineer,9203,Bachelor's,2019-06-24,Leave of Absence,49.0,Non-Travel,Yes
1379,Emp1379,LN1379,51,Male,Married,R&D,Research Scientist,15648,PhD,2019-12-15,Leave of Absence,85.0,Travel_Rarely,No
1380,Emp1380,LN1380,44,Female,Married,Marketing,SEO Specialist,13878,High School,2019-04-11,Active,25.0,Travel_Rarely,Yes
1381,Emp1381,LN1381,29,Nonbinary,Single,Customer Success,Customer Success Manager,15611,Associate's,2014-03-22,Leave of Absence,108.0,Non-Travel,No
1382,Emp1382,LN1382,27,Female,Divorced,Finance,Finance Manager,13029,PhD,2011-03-26,Active,47.0,Travel_Rarely,Yes
1383,Emp1383,LN1383,36,Nonbinary,Married,R&D,Research Scientist,13733,PhD,2018-09-02,Leave of Absence,129.0,Travel_Rarely,Yes
1384,Emp1384,LN1384,59,Male,Single,Human Resources,HR Manager,15128,High School,2021-06-07,Terminated,5.0,Travel_Frequently,No
1385,Emp1385,LN1385,27,Nonbinary,Divorced,Operations,Logistics Coordinator,14091,Bachelor's,2015-05-27,Active,143.0,Travel_Frequently,Yes
1386,Emp1386,LN1386,41,Male,Married,Operations,Logistics Coordinator,7584,Master's,2019-08-03,Active,98.0,Non-Travel,Yes
1387,Emp1387,LN1387,40,Female,Married,Sales,Sales Executive,5569,PhD,2017-10-07,Active,69.0,Travel_Rarely,No
1388,Emp1388,LN1388,20,Male,Married,Finance,Financial Analyst,8487,PhD,2021-07-17,Leave of Absence,10.0,Travel_Frequently,No
1389,Emp1389,LN1389,22,Female,Single,Sales,Sales Executive,16689,High School,2019-10-08,Leave of Absence,89.0,Non-Travel,No
1390,Emp1390,LN1390,24,Nonbinary,Married,Customer Success,Support Associate,5559,Bachelor's,2021-11-07,Active,81.0,Travel_Frequently,Yes
1391,Emp1391,LN1391,57,Male,Single,Human Resources,Recruiter,14217,PhD,2014-04-09,Active,20.0,Travel_Rarely,No
1392,Emp1392,LN1392,55,Male,Single,R&D,Research Scientist,12998,High School,2006-05-07,Leave of Absence,90.0,Non-Travel,No
1393,Emp1393,LN1393,53,Nonbinary,Married,Engineering,Data Engineer,9939,PhD,2016-12-25,Leave of Absence,31.0,Travel_Frequently,Yes
1394,Emp1394,LN1394,38,Male,Divorced,Operations,Logistics Coordinator,11451,PhD,2019-01-03,Leave of Absence,117.0,Travel_Frequently,Yes
1395,Emp1395,LN1395,27,Nonbinary,Divorced,Human Resources,Recruiter,18792,Bachelor's,2015-10-14,Terminated,45.0,Non-Travel,Yes
1396,Emp1396,LN1396,33,Nonbinary,Single,Customer Success,Customer Success Manager,12568,Master's,2012-10-17,Active,63.0,Travel_Rarely,No
1397,Emp1397,LN1397,30,Nonbinary,Divorced,Human Resources,HR Manager,9840,Bachelor's,2013-07-20,Leave of Absence,119.0,Travel_Rarely,Yes
1398,Emp1398,LN1398,56,Male,Divorced,Finance,Finance Manager,12812,Associate's,2011-09-06,Terminated,112.0,Non-Travel,No
1399,Emp1399,LN1399,25,Nonbinary,Married,Finance,Finance Manager,15512,High School,2010-06-21,Terminated,99.0,Travel_Frequently,Yes
1400,Emp1400,LN1400,24,Female,Single,Marketing,SEO Specialist,3752,Master's,2014-08-31,Terminated,93.0,Travel_Rarely,No
1401,Emp1401,LN1401,50,Male,Divorced,Operations,Logistics Coordinator,19322,Bachelor's,2022-06-28,Terminated,65.0,Non-Travel,No
1402,Emp1402,LN1402,40,Male,Married,Sales,Sales Executive,10797,Associate's,2010-03-14,Active,66.0,Travel_Rarely,No
1403,Emp1403,LN1403,35,Male,Divorced,Finance,Financial Analyst,13732,Associate's,2022-03-17,Terminated,32.0,Non-Travel,Yes
1404,Emp1404,LN1404,48,Female,Single,Operations,Operations Analyst,15756,Bachelor's,2012-03-03,Active,45.0,Non-Travel,Yes
1405,Emp1405,LN1405,34,Female,Single,R&D,Research Scientist,8957,PhD,2018-08-23,Active,59.0,Travel_Rarely,Yes
1406,Emp1406,LN1406,47,Nonbinary,Single,Operations,Logistics Coordinator,10729,High School,2005-02-16,Leave of Absence,64.0,Travel_Rarely,No
1407,Emp1407,LN1407,38,Male,Single,Sales,Sales Executive,4740,High School,2020-12-01,Leave of Absence,91.0,Non-Travel,Yes
1408,Emp1408,LN1408,36,Nonbinary,Divorced,Customer Success,Customer Success Manager,17334,PhD,2022-01-08,Terminated,86.0,Travel_Rarely,No
1409,Emp1409,LN1409,51,Female,Married,Engineering,Software Engineer,11218,PhD,2018-02-05,Leave of Absence,84.0,Travel_Rarely,No
1410,Emp1410,LN1410,38,Male,Married,IT,Network Engineer,13998,Associate's,2021-04-29,Terminated,26.0,Non-Travel,No
1411,Emp1411,LN1411,22,Female,Married,Engineering,Software Engineer,15877,Master's,2013-10-07,Active,18.0,Travel_Rarely,Yes
1412,Emp1412,LN1412,58,Female,Divorced,IT,Systems Admin,8998,High School,2022-02-12,Leave of Absence,42.0,Travel_Frequently,Yes
1413,Emp1413,LN1413,44,Male,Single,Sales,Account Manager,5207,Bachelor's,2013-07-24,Terminated,17.0,Travel_Rarely,Yes
1414,Emp1414,LN1414,40,Male,Single,Operations,Logistics Coordinator,18769,Associate's,2007-11-10,Active,114.0,Travel_Frequently,No
1415,Emp1415,LN1415,22,Nonbinary,Married,Customer Success,Customer Success Manager,8843,High School,2007-12-10,Terminated,145.0,Non-Travel,No
1416,Emp1416,LN1416,45,Nonbinary,Divorced,Human Resources,HR Specialist,13744,High School,2010-11-15,Terminated,85.0,Non-Travel,Yes
1417,Emp1417,LN1417,43,Nonbinary,Single,Engineering,DevOps Engineer,11378,High School,2010-07-12,Terminated,20.0,Travel_Rarely,No
1418,Emp1418,LN1418,26,Female,Divorced,Marketing,SEO Specialist,10925,High School,2013-12-17,Leave of Absence,67.0,Travel_Frequently,Yes
1419,Emp1419,LN1419,21,Female,Divorced,Finance,Accountant,5199,Bachelor's,2015-12-22,Terminated,54.0,Non-Travel,Yes
1420,Emp1420,LN1420,44,Female,Divorced,Customer Success,Customer Success Manager,6822,High School,2017-04-22,Leave of Absence,14.0,Non-Travel,No
1421,Emp1421,LN1421,56,Male,Divorced,Marketing,SEO Specialist,11961,High School,2010-01-06,Terminated,135.0,Non-Travel,Yes
1422,Emp1422,LN1422,52,Male,Married,Finance,Accountant,10675,Bachelor's,2009-04-29,Active,12.0,Travel_Rarely,Yes
1423,Emp1423,LN1423,35,Male,Married,Sales,Sales Executive,15087,Master's,2009-06-11,Active,43.0,Non-Travel,Yes
1424,Emp1424,LN1424,43,Female,Married,R&D,Lab Technician,13737,High School,2015-09-06,Active,31.0,Non-Travel,Yes
1425,Emp1425,LN1425,39,Male,Single,Finance,Finance Manager,5512,Master's,2009-10-27,Active,28.0,Travel_Rarely,No
1426,Emp1426,LN1426,36,Nonbinary,Divorced,Finance,Accountant,4644,Associate's,2008-12-27,Terminated,86.0,Non-Travel,No
1427,Emp1427,LN1427,51,Male,Single,Operations,Operations Analyst,15546,Associate's,2016-03-18,Terminated,76.0,Non-Travel,No
1428,Emp1428,LN1428,35,Female,Divorced,Marketing,Brand Manager,4920,Master's,2020-06-07,Terminated,101.0,Travel_Frequently,No
1429,Emp1429,LN1429,30,Nonbinary,Divorced,Customer Success,Customer Success Manager,4371,PhD,2015-08-06,Terminated,120.0,Travel_Frequently,Yes
1430,Emp1430,LN1430,55,Male,Divorced,IT,IT Support,7629,Bachelor's,2006-12-20,Leave of Absence,131.0,Non-Travel,No
1431,Emp1431,LN1431,48,Male,Single,IT,Systems Admin,14279,Master's,2020-01-19,Leave of Absence,24.0,Travel_Frequently,No
1432,Emp1432,LN1432,29,Female,Divorced,Marketing,SEO Specialist,5423,Master's,2016-06-12,Terminated,99.0,Non-Travel,No
1433,Emp1433,LN1433,36,Nonbinary,Divorced,Finance,Finance Manager,19047,Associate's,2013-04-13,Leave of Absence,105.0,Travel_Rarely,No
1434,Emp1434,LN1434,35,Male,Married,Engineering,DevOps Engineer,9801,High School,2011-12-14,Terminated,136.0,Non-Travel,Yes
1435,Emp1435,LN1435,55,Male,Divorced,Human Resources,Recruiter,17485,Master's,2018-01-01,Active,42.0,Travel_Frequently,Yes
1436,Emp1436,LN1436,38,Female,Divorced,Marketing,Marketing Analyst,10278,Associate's,2013-05-02,Terminated,91.0,Travel_Rarely,No
1437,Emp1437,LN1437,51,Female,Single,Customer Success,Support Associate,7526,High School,2017-03-19,Leave of Absence,34.0,Travel_Frequently,Yes
1438,Emp1438,LN1438,31,Nonbinary,Single,Customer Success,Support Associate,10050,PhD,2009-05-05,Active,45.0,Travel_Rarely,No
1439,Emp1439,LN1439,45,Female,Single,Finance,Financial Analyst,16890,High School,2021-09-18,Active,72.0,Travel_Rarely,Yes
1440,Emp1440,LN1440,34,Male,Married,Customer Success,Support Associate,19878,Associate's,2008-08-08,Active,59.0,Travel_Frequently,Yes
1441,Emp1441,LN1441,31,Female,Married,Sales,Account Manager,3589,PhD,2010-12-19,Terminated,26.0,Travel_Rarely,Yes
1442,Emp1442,LN1442,34,Male,Divorced,Engineering,Data Engineer,4815,High School,2017-08-16,Active,87.0,Non-Travel,No
1443,Emp1443,LN1443,55,Nonbinary,Divorced,Sales,Account Manager,15859,Associate's,2005-01-18,Active,107.0,Travel_Rarely,No
1444,Emp1444,LN1444,44,Female,Divorced,Human Resources,Recruiter,14355,Bachelor's,2008-09-04,Terminated,81.0,Non-Travel,Yes
1445,Emp1445,LN1445,30,Male,Single,Customer Success,Customer Success Manager,10566,Associate's,2014-08-12,Active,104.0,Travel_Rarely,No
1446,Emp1446,LN1446,57,Female,Divorced,Finance,Accountant,14472,High School,2008-07-07,Leave of Absence,134.0,Non-Travel,Yes
1447,Emp1447,LN1447,39,Female,Married,Engineering,Data Engineer,18715,High School,2021-10-28,Terminated,86.0,Travel_Rarely,No
1448,Emp1448,LN1448,26,Female,Single,Marketing,Brand Manager,13314,High School,2006-02-09,Terminated,121.0,Non-Travel,Yes
1449,Emp1449,LN1449,33,Male,Single,Marketing,Brand Manager,10838,Master's,2011-08-22,Active,64.0,Non-Travel,No
1450,Emp1450,LN1450,44,Nonbinary,Married,Customer Success,Support Associate,3067,PhD,2021-07-06,Active,127.0,Non-Travel,No
1451,Emp1451,LN1451,29,Nonbinary,Married,Finance,Financial Analyst,17980,Bachelor's,2008-06-28,Terminated,4.0,Travel_Frequently,No
1452,Emp1452,LN1452,32,Female,Married,R&D,Research Scientist,17354,High School,2022-06-03,Terminated,99.0,Travel_Frequently,Yes
1453,Emp1453,LN1453,49,Female,Divorced,Human Resources,Recruiter,10970,High School,2018-09-11,Active,65.0,Non-Travel,Yes
1454,Emp1454,LN1454,58,Female,Married,Operations,Logistics Coordinator,8095,Bachelor's,2021-11-16,Leave of Absence,23.0,Travel_Frequently,Yes
1455,Emp1455,LN1455,58,Male,Single,Operations,Operations Analyst,15441,Master's,2017-02-12,Terminated,140.0,Travel_Rarely,No
1456,Emp1456,LN1456,38,Male,Married,Engineering,Data Engineer,15493,High School,2020-07-30,Terminated,111.0,Travel_Rarely,No
1457,Emp1457,LN1457,38,Nonbinary,Single,Engineering,Data Engineer,8607,High School,2021-04-06,Leave of Absence,116.0,Travel_Rarely,Yes
1458,Emp1458,LN1458,33,Female,Married,Finance,Financial Analyst,11965,Master's,2013-03-15,Leave of Absence,121.0,Non-Travel,Yes
1459,Emp1459,LN1459,41,Nonbinary,Divorced,Marketing,Marketing Analyst,10901,Associate's,2006-02-02,Leave of Absence,12.0,Non-Travel,No
1460,Emp1460,LN1460,50,Nonbinary,Married,Marketing,Marketing Analyst,8555,PhD,2020-11-03,Active,24.0,Non-Travel,Yes
1461,Emp1461,LN1461,38,Nonbinary,Married,Engineering,Data Engineer,4969,Master's,2008-06-18,Leave of Absence,22.0,Non-Travel,Yes
1462,Emp1462,LN1462,51,Male,Married,Sales,Account Manager,8004,Bachelor's,2018-09-30,Active,16.0,Non-Travel,Yes
1463,Emp1463,LN1463,47,Male,Single,Human Resources,HR Specialist,10468,Bachelor's,2009-04-22,Leave of Absence,25.0,Travel_Rarely,No
1464,Emp1464,LN1464,48,Nonbinary,Married,R&D,Lab Technician,4898,PhD,2017-01-18,Terminated,25.0,Travel_Frequently,Yes
1465,Emp1465,LN1465,44,Nonbinary,Single,Finance,Financial Analyst,7013,Bachelor's,2020-12-03,Active,20.0,Travel_Frequently,No
1466,Emp1466,LN1466,40,Male,Divorced,IT,IT Support,17260,Associate's,2008-11-27,Leave of Absence,43.0,Travel_Rarely,No
1467,Emp1467,LN1467,39,Male,Single,Operations,Logistics Coordinator,17613,PhD,2016-06-22,Terminated,48.0,Travel_Frequently,Yes
1468,Emp1468,LN1468,46,Male,Single,Operations,Logistics Coordinator,18226,PhD,2011-08-27,Active,43.0,Travel_Frequently,Yes
1469,Emp1469,LN1469,51,Female,Married,Operations,Operations Analyst,13238,Associate's,2014-04-18,Leave of Absence,65.0,Non-Travel,Yes
