employee_id,review_date,review_cycle,overall_rating,goals_score,manager_score,potential_rating,bonus_percentage,promotion_recommendation,year,quarter
1677,2023-06-15,Mid-Year,3,2.21,2.09,Medium,6,No,2023,2
1678,2021-12-15,Annual,3,2.03,2.72,Medium,6,No,2021,4
1678,2022-06-15,Mid-Year,3,2.56,3.18,Low,6,No,2022,2
1678,2022-12-15,Annual,1,1.18,1.84,Medium,0,No,2022,4
1678,2023-06-15,Mid-Year,4,3.19,3.73,Low,10,No,2023,2
1680,2021-12-15,Annual,2,1.95,1.0,Medium,3,No,2021,4
1680,2022-06-15,Mid-Year,3,2.97,3.31,Medium,6,No,2022,2
1680,2022-12-15,Annual,3,1.87,2.63,Medium,6,No,2022,4
1680,2023-06-15,Mid-Year,3,2.43,3.18,Medium,6,No,2023,2
1681,2021-12-15,Annual,3,2.21,2.25,Medium,6,No,2021,4
1681,2022-06-15,Mid-Year,1,1.0,1.07,Medium,0,No,2022,2
1681,2022-12-15,Annual,3,2.39,3.01,Medium,6,No,2022,4
1681,2023-06-15,Mid-Year,3,2.28,2.92,Medium,6,Yes,2023,2
1682,2021-12-15,Annual,4,2.67,2.87,High,10,No,2021,4
1682,2022-06-15,Mid-Year,3,2.88,2.45,High,6,No,2022,2
1682,2022-12-15,Annual,3,2.45,2.85,Medium,6,No,2022,4
1682,2023-06-15,Mid-Year,3,2.59,2.47,Medium,6,No,2023,2
1683,2021-12-15,Annual,4,3.5,3.54,Medium,10,No,2021,4
1683,2022-06-15,Mid-Year,3,2.48,3.23,Low,6,Yes,2022,2
1683,2022-12-15,Annual,3,1.63,1.98,High,6,No,2022,4
1683,2023-06-15,Mid-Year,4,2.95,3.41,High,10,No,2023,2
1684,2021-12-15,Annual,2,2.16,2.07,Medium,3,No,2021,4
1684,2022-06-15,Mid-Year,4,3.13,3.98,Medium,10,No,2022,2
1684,2022-12-15,Annual,4,2.88,3.75,High,10,No,2022,4
1684,2023-06-15,Mid-Year,4,3.7,3.87,Low,10,No,2023,2
1687,2021-12-15,Annual,3,2.49,3.65,Medium,6,No,2021,4
1687,2022-06-15,Mid-Year,2,1.45,1.11,Low,3,No,2022,2
1687,2022-12-15,Annual,4,3.45,3.93,Low,10,No,2022,4
1687,2023-06-15,Mid-Year,3,2.68,2.77,High,6,No,2023,2
1689,2021-12-15,Annual,3,2.58,2.15,Medium,6,No,2021,4
1689,2022-06-15,Mid-Year,3,2.57,2.59,Low,6,No,2022,2
1689,2022-12-15,Annual,4,3.72,3.68,High,10,No,2022,4
1689,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No,2023,2
1691,2021-12-15,Annual,3,2.62,2.47,Medium,6,No,2021,4
1691,2022-06-15,Mid-Year,3,2.16,2.78,High,6,No,2022,2
1691,2022-12-15,Annual,3,2.98,2.69,Medium,6,No,2022,4
1691,2023-06-15,Mid-Year,4,3.16,2.14,High,10,No,2023,2
1692,2021-12-15,Annual,4,3.6,3.61,Low,10,No,2021,4
1692,2022-06-15,Mid-Year,3,2.11,2.88,Medium,6,Yes,2022,2
1692,2022-12-15,Annual,4,3.41,4.21,Medium,10,No,2022,4
1692,2023-06-15,Mid-Year,4,3.31,4.26,Medium,10,No,2023,2
1693,2021-12-15,Annual,3,2.5,2.78,High,6,No,2021,4
1693,2022-06-15,Mid-Year,4,3.66,4.0,Low,10,No,2022,2
1693,2022-12-15,Annual,3,2.18,2.55,Medium,6,No,2022,4
1693,2023-06-15,Mid-Year,3,2.44,2.53,Medium,6,No,2023,2
1694,2021-12-15,Annual,3,1.6,2.47,High,6,No,2021,4
1694,2022-06-15,Mid-Year,3,3.1,2.29,High,6,No,2022,2
1694,2022-12-15,Annual,3,2.31,2.5,Medium,6,No,2022,4
1694,2023-06-15,Mid-Year,3,3.18,2.22,High,6,No,2023,2
1696,2021-12-15,Annual,3,2.63,2.34,Medium,6,Yes,2021,4
1696,2022-06-15,Mid-Year,2,1.95,2.67,Medium,3,Yes,2022,2
1696,2022-12-15,Annual,3,2.19,3.33,Medium,6,No,2022,4
1696,2023-06-15,Mid-Year,3,2.39,2.28,Medium,6,No,2023,2
1697,2021-12-15,Annual,2,1.69,1.81,Medium,3,No,2021,4
1697,2022-06-15,Mid-Year,3,2.18,2.37,High,6,No,2022,2
1697,2022-12-15,Annual,4,3.04,3.33,Low,10,No,2022,4
1697,2023-06-15,Mid-Year,4,3.71,2.96,Medium,10,No,2023,2
1698,2021-12-15,Annual,3,2.16,2.38,Medium,6,No,2021,4
1698,2022-06-15,Mid-Year,4,2.62,3.48,High,10,No,2022,2
1698,2022-12-15,Annual,2,1.45,1.38,Low,3,Yes,2022,4
1698,2023-06-15,Mid-Year,3,1.98,2.57,Medium,6,No,2023,2
1700,2021-12-15,Annual,3,2.95,3.08,Low,6,No,2021,4
1700,2022-06-15,Mid-Year,5,3.82,3.44,High,15,No,2022,2
1700,2022-12-15,Annual,3,2.81,1.78,Medium,6,No,2022,4
1700,2023-06-15,Mid-Year,3,3.52,2.46,Medium,6,No,2023,2
1701,2021-12-15,Annual,2,2.11,2.6,Medium,3,No,2021,4
1701,2022-06-15,Mid-Year,3,2.54,3.06,Medium,6,No,2022,2
1701,2022-12-15,Annual,1,1.0,1.0,Medium,0,No,2022,4
1701,2023-06-15,Mid-Year,3,2.34,2.55,Medium,6,No,2023,2
1702,2021-12-15,Annual,5,4.97,5.0,Low,15,No,2021,4
1702,2022-06-15,Mid-Year,3,2.49,1.07,Medium,6,No,2022,2
1702,2022-12-15,Annual,3,2.71,2.86,Medium,6,No,2022,4
1702,2023-06-15,Mid-Year,4,4.04,4.13,High,10,No,2023,2
1703,2021-12-15,Annual,2,1.65,2.34,High,3,Yes,2021,4
1703,2022-06-15,Mid-Year,5,3.8,4.35,Low,15,No,2022,2
1703,2022-12-15,Annual,3,1.89,2.47,Low,6,No,2022,4
1703,2023-06-15,Mid-Year,3,1.86,2.73,Medium,6,No,2023,2
1704,2021-12-15,Annual,4,3.06,3.9,Low,10,No,2021,4
1704,2022-06-15,Mid-Year,3,2.53,2.74,Medium,6,No,2022,2
1704,2022-12-15,Annual,3,2.67,1.85,Low,6,No,2022,4
1704,2023-06-15,Mid-Year,3,1.55,2.23,Low,6,Yes,2023,2
1706,2021-12-15,Annual,3,2.58,2.18,High,6,No,2021,4
1706,2022-06-15,Mid-Year,3,2.04,3.24,High,6,No,2022,2
1706,2022-12-15,Annual,3,1.92,2.32,Medium,6,No,2022,4
1706,2023-06-15,Mid-Year,3,3.09,3.16,Medium,6,No,2023,2
1707,2021-12-15,Annual,4,3.25,3.86,High,10,No,2021,4
1707,2022-06-15,Mid-Year,4,3.47,3.67,Low,10,No,2022,2
1707,2022-12-15,Annual,2,1.79,1.61,Medium,3,No,2022,4
1707,2023-06-15,Mid-Year,3,2.3,2.17,Low,6,No,2023,2
1708,2021-12-15,Annual,3,2.83,1.96,High,6,No,2021,4
1708,2022-06-15,Mid-Year,1,1.0,1.03,Low,0,No,2022,2
1708,2022-12-15,Annual,5,4.0,4.12,Medium,15,No,2022,4
1708,2023-06-15,Mid-Year,3,2.53,2.33,Medium,6,No,2023,2
1709,2021-12-15,Annual,4,2.4,3.34,Low,10,No,2021,4
1709,2022-06-15,Mid-Year,3,1.99,2.69,Medium,6,No,2022,2
1709,2022-12-15,Annual,3,2.87,2.87,Low,6,Yes,2022,4
1709,2023-06-15,Mid-Year,3,2.35,2.8,High,6,No,2023,2
1710,2021-12-15,Annual,3,2.41,1.86,High,6,Yes,2021,4
1710,2022-06-15,Mid-Year,3,2.23,2.94,Medium,6,No,2022,2
1710,2022-12-15,Annual,3,1.81,2.34,Low,6,No,2022,4
1710,2023-06-15,Mid-Year,3,2.23,2.58,Medium,6,No,2023,2
1712,2021-12-15,Annual,2,1.0,1.83,Medium,3,No,2021,4
1712,2022-06-15,Mid-Year,3,3.34,2.1,High,6,No,2022,2
1712,2022-12-15,Annual,3,2.14,2.02,High,6,No,2022,4
1712,2023-06-15,Mid-Year,5,4.09,4.61,Medium,15,No,2023,2
1714,2021-12-15,Annual,3,2.75,2.01,Medium,6,No,2021,4
1714,2022-06-15,Mid-Year,3,2.16,3.56,Medium,6,No,2022,2
1714,2022-12-15,Annual,3,2.14,2.7,High,6,No,2022,4
1714,2023-06-15,Mid-Year,4,3.09,3.94,Medium,10,No,2023,2
1716,2021-12-15,Annual,3,2.31,3.94,Medium,6,No,2021,4
1716,2022-06-15,Mid-Year,3,2.35,2.63,High,6,No,2022,2
1716,2022-12-15,Annual,3,3.14,1.93,High,6,No,2022,4
1716,2023-06-15,Mid-Year,3,2.3,1.81,Medium,6,No,2023,2
1718,2021-12-15,Annual,3,2.44,2.6,Medium,6,No,2021,4
1718,2022-06-15,Mid-Year,4,3.55,3.45,High,10,No,2022,2
1718,2022-12-15,Annual,4,3.64,3.25,Low,10,No,2022,4
1718,2023-06-15,Mid-Year,3,2.52,2.46,Medium,6,No,2023,2
1719,2021-12-15,Annual,2,1.7,2.38,Low,3,No,2021,4
1719,2022-06-15,Mid-Year,3,2.49,2.96,Medium,6,No,2022,2
1719,2022-12-15,Annual,3,2.77,1.91,Medium,6,No,2022,4
1719,2023-06-15,Mid-Year,4,3.93,3.59,Medium,10,No,2023,2
1720,2021-12-15,Annual,3,2.42,2.18,Medium,6,No,2021,4
1720,2022-06-15,Mid-Year,2,2.29,1.37,Medium,3,No,2022,2
1720,2022-12-15,Annual,3,2.22,3.07,Medium,6,No,2022,4
1720,2023-06-15,Mid-Year,3,2.29,2.81,Low,6,Yes,2023,2
1721,2021-12-15,Annual,3,2.83,1.72,Medium,6,No,2021,4
1721,2022-06-15,Mid-Year,2,1.72,1.56,Low,3,No,2022,2
1721,2022-12-15,Annual,2,2.46,1.0,Low,3,No,2022,4
1721,2023-06-15,Mid-Year,3,2.08,3.25,Medium,6,No,2023,2
1722,2021-12-15,Annual,4,3.18,2.55,Low,10,No,2021,4
1722,2022-06-15,Mid-Year,4,3.32,2.78,Medium,10,No,2022,2
1722,2022-12-15,Annual,3,2.34,2.37,High,6,No,2022,4
1722,2023-06-15,Mid-Year,2,1.7,2.03,Medium,3,No,2023,2
1724,2021-12-15,Annual,3,2.74,2.39,Low,6,No,2021,4
1724,2022-06-15,Mid-Year,3,1.81,2.91,Medium,6,No,2022,2
1724,2022-12-15,Annual,3,2.68,2.23,Medium,6,No,2022,4
1724,2023-06-15,Mid-Year,2,1.0,2.4,Medium,3,Yes,2023,2
1725,2021-12-15,Annual,3,2.14,2.84,Low,6,No,2021,4
1725,2022-06-15,Mid-Year,4,3.43,2.87,Medium,10,No,2022,2
1725,2022-12-15,Annual,3,2.83,2.02,High,6,No,2022,4
1725,2023-06-15,Mid-Year,2,1.0,1.1,High,3,No,2023,2
1727,2021-12-15,Annual,2,1.82,1.52,Medium,3,No,2021,4
1727,2022-06-15,Mid-Year,2,1.38,1.71,Medium,3,No,2022,2
1727,2022-12-15,Annual,4,2.95,3.45,Medium,10,No,2022,4
1727,2023-06-15,Mid-Year,3,3.06,2.55,Medium,6,No,2023,2
1728,2021-12-15,Annual,5,4.81,4.93,Medium,15,No,2021,4
1728,2022-06-15,Mid-Year,1,1.23,1.35,Low,0,No,2022,2
1728,2022-12-15,Annual,2,1.48,1.55,High,3,Yes,2022,4
1728,2023-06-15,Mid-Year,3,2.53,2.14,Medium,6,No,2023,2
1729,2021-12-15,Annual,3,2.7,2.48,High,6,No,2021,4
1729,2022-06-15,Mid-Year,4,2.75,4.07,Medium,10,No,2022,2
1729,2022-12-15,Annual,5,3.69,4.56,Low,15,No,2022,4
1729,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No,2023,2
1731,2021-12-15,Annual,4,3.64,3.38,Medium,10,No,2021,4
1731,2022-06-15,Mid-Year,5,3.85,4.83,High,15,Yes,2022,2
1731,2022-12-15,Annual,3,2.23,2.39,Medium,6,No,2022,4
1731,2023-06-15,Mid-Year,2,1.44,1.0,Low,3,No,2023,2
1732,2021-12-15,Annual,3,2.53,3.06,Medium,6,No,2021,4
1732,2022-06-15,Mid-Year,3,2.26,2.1,High,6,No,2022,2
1732,2022-12-15,Annual,3,2.09,3.18,High,6,No,2022,4
1732,2023-06-15,Mid-Year,4,3.6,3.38,Medium,10,No,2023,2
1733,2021-12-15,Annual,3,1.65,2.24,High,6,Yes,2021,4
1733,2022-06-15,Mid-Year,3,3.47,2.03,Low,6,No,2022,2
1733,2022-12-15,Annual,5,3.92,4.57,Low,15,No,2022,4
1733,2023-06-15,Mid-Year,3,3.23,2.12,Low,6,No,2023,2
1734,2021-12-15,Annual,3,2.2,2.49,Medium,6,No,2021,4
1734,2022-06-15,Mid-Year,4,2.64,3.72,Medium,10,No,2022,2
1734,2022-12-15,Annual,4,3.3,4.39,Medium,10,No,2022,4
1734,2023-06-15,Mid-Year,4,2.89,3.06,Medium,10,No,2023,2
1735,2021-12-15,Annual,3,1.69,3.17,Medium,6,No,2021,4
1735,2022-06-15,Mid-Year,3,2.02,3.29,Medium,6,No,2022,2
1735,2022-12-15,Annual,2,1.28,2.25,High,3,No,2022,4
1735,2023-06-15,Mid-Year,3,2.32,2.42,Medium,6,No,2023,2
1736,2021-12-15,Annual,3,2.0,3.27,Medium,6,No,2021,4
1736,2022-06-15,Mid-Year,3,3.03,2.36,Medium,6,No,2022,2
1736,2022-12-15,Annual,3,2.45,2.3,Medium,6,No,2022,4
1736,2023-06-15,Mid-Year,3,1.61,2.63,Medium,6,No,2023,2
1737,2021-12-15,Annual,2,1.28,1.4,Low,3,No,2021,4
1737,2022-06-15,Mid-Year,4,2.8,2.76,Medium,10,No,2022,2
1737,2022-12-15,Annual,3,1.82,2.84,Medium,6,No,2022,4
1737,2023-06-15,Mid-Year,4,3.47,2.56,Low,10,Yes,2023,2
1739,2021-12-15,Annual,4,3.09,3.43,High,10,No,2021,4
1739,2022-06-15,Mid-Year,2,1.97,1.04,High,3,No,2022,2
1739,2022-12-15,Annual,3,3.32,2.83,Medium,6,No,2022,4
1739,2023-06-15,Mid-Year,3,2.75,2.82,Low,6,No,2023,2
1740,2021-12-15,Annual,1,1.0,1.0,Medium,0,No,2021,4
1740,2022-06-15,Mid-Year,5,4.39,4.29,Low,15,No,2022,2
1740,2022-12-15,Annual,4,3.06,4.09,Medium,10,No,2022,4
1740,2023-06-15,Mid-Year,4,3.13,3.17,Low,10,No,2023,2
1744,2021-12-15,Annual,3,2.75,2.9,Medium,6,No,2021,4
1744,2022-06-15,Mid-Year,2,1.79,1.63,Low,3,Yes,2022,2
1744,2022-12-15,Annual,2,2.01,1.41,High,3,No,2022,4
1744,2023-06-15,Mid-Year,4,3.37,3.23,Medium,10,No,2023,2
1745,2021-12-15,Annual,4,3.42,4.28,High,10,No,2021,4
1745,2022-06-15,Mid-Year,2,1.3,1.87,High,3,No,2022,2
1745,2022-12-15,Annual,2,1.57,2.62,High,3,No,2022,4
1745,2023-06-15,Mid-Year,3,1.53,2.39,Medium,6,No,2023,2
1746,2021-12-15,Annual,3,3.2,2.45,High,6,No,2021,4
1746,2022-06-15,Mid-Year,3,2.41,2.44,Medium,6,No,2022,2
1746,2022-12-15,Annual,1,1.15,1.0,Medium,0,No,2022,4
1746,2023-06-15,Mid-Year,3,3.36,2.27,Medium,6,No,2023,2
1747,2021-12-15,Annual,3,2.1,2.28,High,6,No,2021,4
1747,2022-06-15,Mid-Year,2,1.96,1.0,Medium,3,No,2022,2
1747,2022-12-15,Annual,1,1.0,1.0,Medium,0,No,2022,4
1747,2023-06-15,Mid-Year,4,2.97,3.43,Medium,10,No,2023,2
1749,2021-12-15,Annual,1,1.0,1.23,High,0,No,2021,4
1749,2022-06-15,Mid-Year,3,2.65,2.3,Medium,6,No,2022,2
1749,2022-12-15,Annual,3,2.01,2.59,Medium,6,No,2022,4
1749,2023-06-15,Mid-Year,3,2.43,2.09,High,6,Yes,2023,2
1751,2021-12-15,Annual,4,2.32,2.91,High,10,No,2021,4
1751,2022-06-15,Mid-Year,3,2.61,2.94,Medium,6,No,2022,2
1751,2022-12-15,Annual,3,2.33,1.45,Medium,6,No,2022,4
1751,2023-06-15,Mid-Year,4,4.02,3.06,Low,10,No,2023,2
1752,2021-12-15,Annual,4,2.53,4.18,High,10,No,2021,4
1752,2022-06-15,Mid-Year,1,1.0,1.0,High,0,No,2022,2
1752,2022-12-15,Annual,2,2.35,2.15,Medium,3,No,2022,4
1752,2023-06-15,Mid-Year,3,2.38,2.34,Medium,6,Yes,2023,2
1753,2021-12-15,Annual,3,2.0,2.87,Medium,6,Yes,2021,4
1753,2022-06-15,Mid-Year,2,1.13,2.43,Low,3,No,2022,2
1753,2022-12-15,Annual,3,1.89,2.54,High,6,No,2022,4
1753,2023-06-15,Mid-Year,2,1.82,2.64,Medium,3,Yes,2023,2
1754,2021-12-15,Annual,3,2.67,2.82,Low,6,No,2021,4
1754,2022-06-15,Mid-Year,4,3.3,3.69,Medium,10,No,2022,2
1754,2022-12-15,Annual,3,2.2,2.02,Medium,6,No,2022,4
1754,2023-06-15,Mid-Year,3,2.24,1.84,Medium,6,Yes,2023,2
1755,2021-12-15,Annual,4,2.77,3.1,High,10,No,2021,4
1755,2022-06-15,Mid-Year,3,1.81,1.05,Medium,6,No,2022,2
1755,2022-12-15,Annual,4,4.09,4.16,Medium,10,No,2022,4
1755,2023-06-15,Mid-Year,3,2.09,2.26,Medium,6,No,2023,2
1756,2021-12-15,Annual,1,1.0,1.49,High,0,No,2021,4
1756,2022-06-15,Mid-Year,5,3.54,2.72,Medium,15,No,2022,2
1756,2022-12-15,Annual,3,2.2,2.45,Low,6,No,2022,4
1756,2023-06-15,Mid-Year,4,2.91,3.55,Low,10,No,2023,2
1757,2021-12-15,Annual,4,3.08,3.92,Medium,10,No,2021,4
1757,2022-06-15,Mid-Year,3,1.74,1.67,Medium,6,No,2022,2
1757,2022-12-15,Annual,2,1.49,1.39,Medium,3,No,2022,4
1757,2023-06-15,Mid-Year,2,1.66,1.8,Medium,3,No,2023,2
1758,2021-12-15,Annual,4,3.3,2.99,Medium,10,No,2021,4
1758,2022-06-15,Mid-Year,3,2.1,2.85,Medium,6,No,2022,2
1758,2022-12-15,Annual,4,3.26,3.41,Low,10,Yes,2022,4
1758,2023-06-15,Mid-Year,3,2.28,3.56,Medium,6,No,2023,2
1760,2021-12-15,Annual,3,3.01,2.03,Medium,6,No,2021,4
1760,2022-06-15,Mid-Year,3,2.96,2.6,Low,6,No,2022,2
1760,2022-12-15,Annual,3,1.83,3.24,Medium,6,Yes,2022,4
1760,2023-06-15,Mid-Year,3,2.28,2.0,Medium,6,No,2023,2
1761,2021-12-15,Annual,1,1.0,1.0,Medium,0,Yes,2021,4
1761,2022-06-15,Mid-Year,2,1.0,1.59,Medium,3,No,2022,2
1761,2022-12-15,Annual,2,1.29,1.74,Low,3,No,2022,4
1761,2023-06-15,Mid-Year,1,1.17,1.0,Medium,0,No,2023,2
1762,2021-12-15,Annual,4,3.18,3.01,Low,10,No,2021,4
1762,2022-06-15,Mid-Year,2,1.79,2.2,Medium,3,No,2022,2
1762,2022-12-15,Annual,3,2.72,2.03,High,6,No,2022,4
1762,2023-06-15,Mid-Year,3,2.21,3.15,Medium,6,No,2023,2
1763,2021-12-15,Annual,3,2.88,2.84,Medium,6,No,2021,4
1763,2022-06-15,Mid-Year,2,1.85,1.15,Medium,3,No,2022,2
1763,2022-12-15,Annual,1,1.39,1.0,Medium,0,Yes,2022,4
1763,2023-06-15,Mid-Year,3,2.13,2.57,Low,6,No,2023,2
1764,2021-12-15,Annual,3,1.97,3.14,Low,6,No,2021,4
1764,2022-06-15,Mid-Year,4,3.76,3.21,Medium,10,No,2022,2
1764,2022-12-15,Annual,2,1.0,2.19,High,3,Yes,2022,4
1764,2023-06-15,Mid-Year,4,3.39,3.5,Low,10,No,2023,2
1766,2021-12-15,Annual,1,1.0,1.26,Low,0,Yes,2021,4
1766,2022-06-15,Mid-Year,3,2.24,2.56,High,6,No,2022,2
1766,2022-12-15,Annual,3,1.79,2.4,High,6,No,2022,4
1766,2023-06-15,Mid-Year,2,1.48,1.81,Medium,3,No,2023,2
1767,2021-12-15,Annual,4,3.92,3.49,Medium,10,No,2021,4
1767,2022-06-15,Mid-Year,3,2.16,2.18,Medium,6,No,2022,2
1767,2022-12-15,Annual,3,2.7,2.57,Low,6,Yes,2022,4
1767,2023-06-15,Mid-Year,1,1.0,1.02,Medium,0,No,2023,2
1768,2021-12-15,Annual,4,3.19,3.21,Medium,10,No,2021,4
1768,2022-06-15,Mid-Year,3,2.49,2.25,Medium,6,No,2022,2
1768,2022-12-15,Annual,3,1.84,2.49,Medium,6,No,2022,4
1768,2023-06-15,Mid-Year,1,1.0,1.51,Medium,0,No,2023,2
1770,2021-12-15,Annual,3,1.66,1.77,Medium,6,No,2021,4
1770,2022-06-15,Mid-Year,4,3.66,2.68,Medium,10,No,2022,2
1770,2022-12-15,Annual,4,3.64,3.29,Medium,10,No,2022,4
1770,2023-06-15,Mid-Year,5,3.98,4.55,Medium,15,No,2023,2
1771,2021-12-15,Annual,3,2.24,3.45,High,6,No,2021,4
1771,2022-06-15,Mid-Year,5,3.41,4.53,Medium,15,No,2022,2
1771,2022-12-15,Annual,3,2.54,2.71,Medium,6,No,2022,4
1771,2023-06-15,Mid-Year,2,1.1,1.4,Medium,3,No,2023,2
1772,2021-12-15,Annual,5,4.19,3.53,Medium,15,No,2021,4
1772,2022-06-15,Mid-Year,3,2.33,2.69,Medium,6,No,2022,2
1772,2022-12-15,Annual,2,1.46,1.09,Low,3,No,2022,4
1772,2023-06-15,Mid-Year,4,3.73,4.59,Medium,10,No,2023,2
1774,2021-12-15,Annual,3,1.59,2.62,Low,6,Yes,2021,4
1774,2022-06-15,Mid-Year,4,3.73,2.3,Low,10,No,2022,2
1774,2022-12-15,Annual,3,2.08,3.41,Low,6,No,2022,4
1774,2023-06-15,Mid-Year,4,2.64,3.87,Medium,10,No,2023,2
1775,2021-12-15,Annual,3,2.16,3.08,Low,6,No,2021,4
1775,2022-06-15,Mid-Year,4,3.42,3.71,Medium,10,No,2022,2
1775,2022-12-15,Annual,3,1.89,2.7,Medium,6,No,2022,4
1775,2023-06-15,Mid-Year,2,1.9,1.79,Low,3,Yes,2023,2
1778,2021-12-15,Annual,3,2.6,2.77,Medium,6,No,2021,4
1778,2022-06-15,Mid-Year,3,2.94,2.3,High,6,No,2022,2
1778,2022-12-15,Annual,3,2.54,2.95,Medium,6,No,2022,4
1778,2023-06-15,Mid-Year,3,1.89,3.04,Low,6,No,2023,2
1779,2021-12-15,Annual,3,1.87,1.82,Medium,6,No,2021,4
1779,2022-06-15,Mid-Year,3,2.63,2.71,Medium,6,No,2022,2
1779,2022-12-15,Annual,4,3.24,3.07,Medium,10,No,2022,4
1779,2023-06-15,Mid-Year,3,2.27,3.13,Low,6,No,2023,2
1780,2021-12-15,Annual,3,2.66,2.0,Medium,6,No,2021,4
1780,2022-06-15,Mid-Year,4,3.23,3.64,Medium,10,No,2022,2
1780,2022-12-15,Annual,1,1.03,1.0,Medium,0,No,2022,4
1780,2023-06-15,Mid-Year,3,2.53,3.05,Medium,6,No,2023,2
1782,2021-12-15,Annual,3,2.03,3.05,High,6,No,2021,4
1782,2022-06-15,Mid-Year,3,2.37,3.37,Medium,6,No,2022,2
1782,2022-12-15,Annual,2,1.86,1.53,Medium,3,No,2022,4
1782,2023-06-15,Mid-Year,3,2.69,3.46,Low,6,No,2023,2
1783,2021-12-15,Annual,3,2.74,2.03,Medium,6,Yes,2021,4
1783,2022-06-15,Mid-Year,3,2.7,3.22,Medium,6,No,2022,2
1783,2022-12-15,Annual,2,1.31,1.88,Low,3,No,2022,4
1783,2023-06-15,Mid-Year,5,4.45,4.01,Medium,15,Yes,2023,2
1784,2021-12-15,Annual,3,2.54,2.17,High,6,No,2021,4
1784,2022-06-15,Mid-Year,3,2.29,1.81,Medium,6,No,2022,2
1784,2022-12-15,Annual,3,1.72,2.8,Low,6,No,2022,4
1784,2023-06-15,Mid-Year,3,3.09,2.51,Medium,6,No,2023,2
1786,2021-12-15,Annual,3,2.72,1.3,Medium,6,No,2021,4
1786,2022-06-15,Mid-Year,3,2.18,2.79,Medium,6,No,2022,2
1786,2022-12-15,Annual,3,2.78,2.45,Medium,6,No,2022,4
1786,2023-06-15,Mid-Year,3,1.28,2.54,High,6,No,2023,2
1787,2021-12-15,Annual,3,2.1,1.56,Medium,6,No,2021,4
1787,2022-06-15,Mid-Year,3,2.15,2.65,Medium,6,No,2022,2
1787,2022-12-15,Annual,3,2.64,2.51,Medium,6,Yes,2022,4
1787,2023-06-15,Mid-Year,3,2.47,1.95,Medium,6,No,2023,2
1789,2021-12-15,Annual,2,1.75,2.02,Medium,3,No,2021,4
1789,2022-06-15,Mid-Year,3,2.56,2.13,Medium,6,No,2022,2
1789,2022-12-15,Annual,4,3.02,2.94,High,10,No,2022,4
1789,2023-06-15,Mid-Year,2,1.0,1.78,Low,3,No,2023,2
1790,2021-12-15,Annual,3,1.97,1.96,Medium,6,No,2021,4
1790,2022-06-15,Mid-Year,3,2.52,1.64,Medium,6,No,2022,2
1790,2022-12-15,Annual,4,3.03,3.84,Medium,10,No,2022,4
1790,2023-06-15,Mid-Year,1,1.0,1.49,Low,0,Yes,2023,2
1792,2021-12-15,Annual,3,1.68,2.22,Low,6,No,2021,4
1792,2022-06-15,Mid-Year,3,1.76,2.73,High,6,No,2022,2
1792,2022-12-15,Annual,3,2.08,2.47,Medium,6,No,2022,4
1792,2023-06-15,Mid-Year,3,2.23,2.57,Low,6,No,2023,2
1794,2021-12-15,Annual,3,2.68,3.29,Medium,6,No,2021,4
1794,2022-06-15,Mid-Year,4,3.49,3.88,High,10,No,2022,2
1794,2022-12-15,Annual,3,2.25,2.19,Low,6,No,2022,4
1794,2023-06-15,Mid-Year,4,3.58,3.97,Medium,10,No,2023,2
1797,2021-12-15,Annual,2,1.54,1.78,Medium,3,No,2021,4
1797,2022-06-15,Mid-Year,3,1.75,2.92,Low,6,Yes,2022,2
1797,2022-12-15,Annual,1,1.0,1.0,Medium,0,No,2022,4
1797,2023-06-15,Mid-Year,1,1.0,1.52,Medium,0,No,2023,2
1798,2021-12-15,Annual,4,3.36,4.01,Medium,10,No,2021,4
1798,2022-06-15,Mid-Year,1,1.0,1.0,Medium,0,No,2022,2
1798,2022-12-15,Annual,3,2.29,3.1,Medium,6,No,2022,4
1798,2023-06-15,Mid-Year,3,2.24,2.55,Medium,6,No,2023,2
1799,2021-12-15,Annual,3,2.74,3.01,Medium,6,No,2021,4
1799,2022-06-15,Mid-Year,3,2.29,3.35,Medium,6,No,2022,2
1799,2022-12-15,Annual,4,3.53,3.31,Medium,10,No,2022,4
1799,2023-06-15,Mid-Year,5,3.81,4.4,Medium,15,No,2023,2
1800,2021-12-15,Annual,2,2.04,2.2,Medium,3,Yes,2021,4
1800,2022-06-15,Mid-Year,3,2.48,3.3,Medium,6,No,2022,2
1800,2022-12-15,Annual,2,1.43,1.42,High,3,No,2022,4
1800,2023-06-15,Mid-Year,3,2.23,2.86,High,6,No,2023,2
1801,2021-12-15,Annual,3,2.35,2.54,Low,6,No,2021,4
1801,2022-06-15,Mid-Year,4,3.76,3.3,Medium,10,No,2022,2
1801,2022-12-15,Annual,3,2.24,2.23,Low,6,No,2022,4
1801,2023-06-15,Mid-Year,4,3.5,3.98,Medium,10,Yes,2023,2
1802,2021-12-15,Annual,2,1.76,2.64,Medium,3,No,2021,4
1802,2022-06-15,Mid-Year,4,3.66,3.45,Medium,10,Yes,2022,2
1802,2022-12-15,Annual,3,2.02,3.35,Low,6,No,2022,4
1802,2023-06-15,Mid-Year,3,2.57,2.61,Medium,6,No,2023,2
