employee_id,review_date,review_cycle,overall_rating,goals_score,manager_score,potential_rating,bonus_percentage,promotion_recommendation
1807,2023-06-15,Mid-Year,3,2.35,2.58,Medium,6,No
1809,2021-12-15,Annual,3,2.47,3.16,High,6,No
1809,2022-06-15,Mid-Year,4,3.52,3.95,High,10,No
1809,2022-12-15,Annual,2,1.95,1.84,Medium,3,No
1809,2023-06-15,Mid-Year,4,3.38,3.56,Medium,10,No
1812,2021-12-15,Annual,3,2.07,2.18,Medium,6,No
1812,2022-06-15,Mid-Year,3,2.49,3.46,Low,6,No
1812,2022-12-15,Annual,2,1.5,2.18,Low,3,No
1812,2023-06-15,Mid-Year,2,1.2,1.4,Medium,3,No
1813,2021-12-15,Annual,3,2.0,3.08,High,6,No
1813,2022-06-15,Mid-Year,3,2.14,1.85,Medium,6,No
1813,2022-12-15,Annual,5,3.33,4.1,High,15,No
1813,2023-06-15,Mid-Year,3,2.92,2.47,Medium,6,No
1814,2021-12-15,Annual,3,1.96,2.21,Medium,6,No
1814,2022-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
1814,2022-12-15,Annual,2,1.91,1.67,Medium,3,Yes
1814,2023-06-15,Mid-Year,4,2.69,2.73,High,10,No
1815,2021-12-15,Annual,2,1.58,1.26,Medium,3,No
1815,2022-06-15,Mid-Year,3,1.92,2.02,Medium,6,No
1815,2022-12-15,Annual,3,2.24,3.06,High,6,No
1815,2023-06-15,Mid-Year,5,3.19,4.6,Medium,15,No
1816,2021-12-15,Annual,2,1.27,1.57,Medium,3,No
1816,2022-06-15,Mid-Year,2,1.06,1.6,Low,3,No
1816,2022-12-15,Annual,3,2.5,1.89,Medium,6,No
1816,2023-06-15,Mid-Year,3,2.35,2.36,Low,6,No
1818,2021-12-15,Annual,3,2.49,3.18,Medium,6,No
1818,2022-06-15,Mid-Year,4,2.92,3.23,Medium,10,No
1818,2022-12-15,Annual,3,2.48,3.42,Low,6,No
1818,2023-06-15,Mid-Year,3,2.94,1.49,Low,6,No
1821,2021-12-15,Annual,4,3.24,4.02,High,10,No
1821,2022-06-15,Mid-Year,3,2.53,3.14,Low,6,No
1821,2022-12-15,Annual,2,1.7,1.35,Medium,3,No
1821,2023-06-15,Mid-Year,3,3.12,2.37,Low,6,No
1822,2021-12-15,Annual,3,1.87,3.03,Medium,6,No
1822,2022-06-15,Mid-Year,4,4.05,4.02,Medium,10,No
1822,2022-12-15,Annual,3,3.01,2.65,Medium,6,No
1822,2023-06-15,Mid-Year,4,2.72,3.22,Medium,10,No
1823,2021-12-15,Annual,2,1.49,1.44,Medium,3,No
1823,2022-06-15,Mid-Year,3,2.27,2.33,High,6,No
1823,2022-12-15,Annual,3,2.37,2.89,Medium,6,No
1823,2023-06-15,Mid-Year,3,1.84,1.79,Medium,6,No
1824,2021-12-15,Annual,4,3.14,3.25,Medium,10,No
1824,2022-06-15,Mid-Year,3,1.95,2.96,High,6,No
1824,2022-12-15,Annual,3,2.36,2.66,Low,6,No
1824,2023-06-15,Mid-Year,1,1.11,2.21,Medium,0,No
1826,2021-12-15,Annual,2,1.38,1.31,Low,3,No
1826,2022-06-15,Mid-Year,4,3.63,2.95,High,10,No
1826,2022-12-15,Annual,3,2.82,2.61,Medium,6,No
1826,2023-06-15,Mid-Year,2,1.84,1.75,Low,3,No
1827,2021-12-15,Annual,3,2.74,2.79,Low,6,No
1827,2022-06-15,Mid-Year,3,2.94,2.32,Medium,6,No
1827,2022-12-15,Annual,3,2.53,1.94,Medium,6,No
1827,2023-06-15,Mid-Year,3,1.99,2.58,Medium,6,No
1829,2021-12-15,Annual,3,2.31,1.81,Medium,6,Yes
1829,2022-06-15,Mid-Year,3,1.8,2.86,Medium,6,No
1829,2022-12-15,Annual,3,2.99,2.95,Low,6,No
1829,2023-06-15,Mid-Year,3,1.92,2.72,Low,6,Yes
1830,2021-12-15,Annual,2,1.24,1.74,Medium,3,No
1830,2022-06-15,Mid-Year,3,2.49,2.51,Medium,6,No
1830,2022-12-15,Annual,2,1.0,1.61,Medium,3,No
1830,2023-06-15,Mid-Year,4,3.02,3.23,Medium,10,Yes
1833,2021-12-15,Annual,5,4.03,4.05,Low,15,No
1833,2022-06-15,Mid-Year,3,2.39,2.2,Medium,6,No
1833,2022-12-15,Annual,4,3.08,3.58,Medium,10,No
1833,2023-06-15,Mid-Year,3,2.59,2.02,Medium,6,No
1834,2021-12-15,Annual,3,2.08,2.56,Medium,6,No
1834,2022-06-15,Mid-Year,3,2.38,1.6,Medium,6,No
1834,2022-12-15,Annual,3,2.53,3.15,Medium,6,No
1834,2023-06-15,Mid-Year,2,1.47,2.98,Medium,3,No
1835,2021-12-15,Annual,3,2.17,2.15,Medium,6,No
1835,2022-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
1835,2022-12-15,Annual,2,1.38,1.45,High,3,No
1835,2023-06-15,Mid-Year,3,2.64,2.67,High,6,No
1836,2021-12-15,Annual,3,2.3,2.38,Medium,6,No
1836,2022-06-15,Mid-Year,3,2.55,3.34,Medium,6,No
1836,2022-12-15,Annual,5,4.27,5.0,Medium,15,No
1836,2023-06-15,Mid-Year,3,2.68,2.57,Medium,6,Yes
1837,2021-12-15,Annual,4,3.52,4.32,High,10,Yes
1837,2022-06-15,Mid-Year,5,4.2,4.68,Low,15,No
1837,2022-12-15,Annual,5,3.56,5.0,Medium,15,No
1837,2023-06-15,Mid-Year,3,3.01,2.87,Medium,6,No
1839,2021-12-15,Annual,3,2.18,2.25,Medium,6,No
1839,2022-06-15,Mid-Year,2,1.63,1.48,Low,3,No
1839,2022-12-15,Annual,3,2.25,3.45,Medium,6,No
1839,2023-06-15,Mid-Year,3,2.11,1.32,High,6,No
1842,2021-12-15,Annual,4,3.16,3.28,Medium,10,No
1842,2022-06-15,Mid-Year,2,1.97,2.23,Medium,3,No
1842,2022-12-15,Annual,3,2.6,2.18,Medium,6,No
1842,2023-06-15,Mid-Year,3,2.4,2.87,Low,6,No
1844,2021-12-15,Annual,4,3.48,4.07,Medium,10,No
1844,2022-06-15,Mid-Year,3,2.39,1.7,Low,6,No
1844,2022-12-15,Annual,3,1.99,2.58,Low,6,No
1844,2023-06-15,Mid-Year,2,2.22,1.0,Medium,3,No
1845,2021-12-15,Annual,2,1.46,1.01,Medium,3,Yes
1845,2022-06-15,Mid-Year,4,2.82,2.78,High,10,No
1845,2022-12-15,Annual,1,1.0,1.31,Medium,0,No
1845,2023-06-15,Mid-Year,5,3.73,3.5,Low,15,No
1847,2021-12-15,Annual,2,1.61,1.64,Medium,3,No
1847,2022-06-15,Mid-Year,2,1.44,1.73,High,3,No
1847,2022-12-15,Annual,3,2.31,2.33,Medium,6,No
1847,2023-06-15,Mid-Year,1,1.0,1.13,High,0,Yes
1849,2021-12-15,Annual,3,1.85,1.99,Low,6,No
1849,2022-06-15,Mid-Year,3,2.01,2.22,High,6,No
1849,2022-12-15,Annual,3,2.36,2.62,Low,6,No
1849,2023-06-15,Mid-Year,3,2.33,2.56,Low,6,Yes
1850,2021-12-15,Annual,3,1.19,2.11,High,6,No
1850,2022-06-15,Mid-Year,2,1.69,2.26,Low,3,No
1850,2022-12-15,Annual,4,3.35,3.54,Medium,10,No
1850,2023-06-15,Mid-Year,4,2.94,4.49,Medium,10,No
1852,2021-12-15,Annual,2,1.23,1.0,Low,3,No
1852,2022-06-15,Mid-Year,1,1.12,1.02,Medium,0,No
1852,2022-12-15,Annual,2,1.87,1.0,Medium,3,No
1852,2023-06-15,Mid-Year,3,2.2,2.89,Medium,6,Yes
1853,2021-12-15,Annual,4,3.46,3.04,Medium,10,No
1853,2022-06-15,Mid-Year,2,1.83,1.66,Low,3,Yes
1853,2022-12-15,Annual,2,1.53,1.21,Medium,3,No
1853,2023-06-15,Mid-Year,3,2.65,1.85,Medium,6,No
1854,2021-12-15,Annual,4,2.81,3.27,Low,10,No
1854,2022-06-15,Mid-Year,5,3.51,4.34,Medium,15,No
1854,2022-12-15,Annual,3,2.18,2.34,Medium,6,No
1854,2023-06-15,Mid-Year,3,2.25,2.97,Low,6,No
1856,2021-12-15,Annual,3,1.61,2.89,Medium,6,Yes
1856,2022-06-15,Mid-Year,2,1.81,1.52,High,3,No
1856,2022-12-15,Annual,3,2.92,2.39,Medium,6,No
1856,2023-06-15,Mid-Year,4,3.79,2.86,High,10,No
1857,2021-12-15,Annual,3,2.41,1.85,High,6,No
1857,2022-06-15,Mid-Year,3,2.55,3.11,High,6,No
1857,2022-12-15,Annual,3,2.37,1.77,Medium,6,No
1857,2023-06-15,Mid-Year,3,2.51,2.38,Medium,6,No
1858,2021-12-15,Annual,2,2.16,1.83,High,3,No
1858,2022-06-15,Mid-Year,3,3.2,2.43,Low,6,No
1858,2022-12-15,Annual,4,3.06,3.32,Medium,10,No
1858,2023-06-15,Mid-Year,3,2.71,2.55,Low,6,No
1859,2021-12-15,Annual,3,2.68,2.91,Low,6,No
1859,2022-06-15,Mid-Year,3,3.62,2.31,Medium,6,No
1859,2022-12-15,Annual,3,2.29,2.69,High,6,No
1859,2023-06-15,Mid-Year,3,2.05,3.18,Medium,6,No
1860,2021-12-15,Annual,3,2.26,2.74,Medium,6,No
1860,2022-06-15,Mid-Year,2,1.82,1.0,Medium,3,No
1860,2022-12-15,Annual,3,1.7,2.07,Medium,6,No
1860,2023-06-15,Mid-Year,4,3.22,3.8,High,10,No
1862,2021-12-15,Annual,2,1.83,2.15,Medium,3,Yes
1862,2022-06-15,Mid-Year,3,1.91,2.61,Medium,6,No
1862,2022-12-15,Annual,3,2.8,2.59,Medium,6,No
1862,2023-06-15,Mid-Year,3,2.15,2.72,Medium,6,No
1863,2021-12-15,Annual,3,2.39,3.63,Medium,6,No
1863,2022-06-15,Mid-Year,3,2.88,2.84,Medium,6,No
1863,2022-12-15,Annual,3,2.69,3.35,Medium,6,No
1863,2023-06-15,Mid-Year,3,2.28,2.3,High,6,No
1864,2021-12-15,Annual,4,3.1,2.83,Medium,10,No
1864,2022-06-15,Mid-Year,3,2.09,2.21,High,6,No
1864,2022-12-15,Annual,3,2.61,1.63,High,6,No
1864,2023-06-15,Mid-Year,3,2.85,2.49,Low,6,No
1865,2021-12-15,Annual,3,2.53,2.63,High,6,No
1865,2022-06-15,Mid-Year,3,2.8,2.73,Low,6,No
1865,2022-12-15,Annual,2,1.44,1.3,Low,3,No
1865,2023-06-15,Mid-Year,4,3.07,3.03,Medium,10,No
1866,2021-12-15,Annual,3,2.71,3.01,Low,6,No
1866,2022-06-15,Mid-Year,2,2.07,2.06,Low,3,No
1866,2022-12-15,Annual,3,2.54,1.97,Medium,6,No
1866,2023-06-15,Mid-Year,4,3.57,2.98,Medium,10,Yes
1867,2021-12-15,Annual,4,3.02,3.27,Medium,10,No
1867,2022-06-15,Mid-Year,2,1.86,1.89,Low,3,No
1867,2022-12-15,Annual,4,3.67,3.43,Medium,10,No
1867,2023-06-15,Mid-Year,3,2.39,2.9,High,6,No
1868,2021-12-15,Annual,3,2.21,2.97,Medium,6,No
1868,2022-06-15,Mid-Year,1,1.0,1.06,Medium,0,Yes
1868,2022-12-15,Annual,3,2.48,1.85,Medium,6,No
1868,2023-06-15,Mid-Year,3,2.62,3.1,Medium,6,No
1869,2021-12-15,Annual,3,2.63,2.82,Low,6,No
1869,2022-06-15,Mid-Year,4,3.73,3.82,Low,10,No
1869,2022-12-15,Annual,4,3.25,3.27,Low,10,No
1869,2023-06-15,Mid-Year,4,3.94,2.99,Medium,10,No
1870,2021-12-15,Annual,3,1.94,2.0,Low,6,No
1870,2022-06-15,Mid-Year,2,1.43,2.36,High,3,No
1870,2022-12-15,Annual,3,2.02,3.17,Medium,6,No
1870,2023-06-15,Mid-Year,3,2.28,2.16,High,6,No
1871,2021-12-15,Annual,4,2.64,3.89,Low,10,No
1871,2022-06-15,Mid-Year,3,2.67,2.21,Medium,6,No
1871,2022-12-15,Annual,3,2.1,2.8,Medium,6,No
1871,2023-06-15,Mid-Year,3,2.16,3.45,High,6,No
1873,2021-12-15,Annual,2,1.82,1.38,Low,3,No
1873,2022-06-15,Mid-Year,3,2.76,2.63,Medium,6,No
1873,2022-12-15,Annual,4,2.96,3.19,High,10,Yes
1873,2023-06-15,Mid-Year,3,1.75,1.33,High,6,No
1875,2021-12-15,Annual,5,3.76,4.57,Low,15,No
1875,2022-06-15,Mid-Year,2,1.67,1.83,Low,3,No
1875,2022-12-15,Annual,3,2.62,2.12,High,6,No
1875,2023-06-15,Mid-Year,3,1.8,2.39,Medium,6,No
1876,2021-12-15,Annual,5,3.77,4.71,Medium,15,Yes
1876,2022-06-15,Mid-Year,3,2.53,2.32,Medium,6,No
1876,2022-12-15,Annual,3,1.89,3.03,Medium,6,No
1876,2023-06-15,Mid-Year,3,2.54,3.35,Medium,6,No
1878,2021-12-15,Annual,3,2.56,2.68,High,6,No
1878,2022-06-15,Mid-Year,3,2.63,1.88,Medium,6,No
1878,2022-12-15,Annual,2,1.64,1.33,Medium,3,No
1878,2023-06-15,Mid-Year,2,1.18,1.0,Low,3,No
1880,2021-12-15,Annual,3,2.3,2.01,Medium,6,No
1880,2022-06-15,Mid-Year,5,4.95,4.56,Low,15,No
1880,2022-12-15,Annual,3,2.06,2.69,Medium,6,No
1880,2023-06-15,Mid-Year,3,1.63,2.01,Low,6,No
1881,2021-12-15,Annual,3,2.11,2.34,Medium,6,No
1881,2022-06-15,Mid-Year,5,3.59,4.63,Medium,15,No
1881,2022-12-15,Annual,3,2.58,1.71,Medium,6,No
1881,2023-06-15,Mid-Year,3,2.14,1.71,Medium,6,No
1882,2021-12-15,Annual,5,4.17,4.74,Medium,15,No
1882,2022-06-15,Mid-Year,3,2.71,2.08,Medium,6,No
1882,2022-12-15,Annual,3,2.11,2.15,Low,6,No
1882,2023-06-15,Mid-Year,4,2.92,3.28,Medium,10,No
1883,2021-12-15,Annual,3,2.53,2.99,Low,6,No
1883,2022-06-15,Mid-Year,3,2.24,2.83,High,6,No
1883,2022-12-15,Annual,4,3.57,3.1,Low,10,No
1883,2023-06-15,Mid-Year,3,2.33,2.71,Medium,6,No
1885,2021-12-15,Annual,3,2.57,1.74,Medium,6,Yes
1885,2022-06-15,Mid-Year,3,2.88,2.29,Low,6,No
1885,2022-12-15,Annual,1,1.3,1.0,Low,0,No
1885,2023-06-15,Mid-Year,3,2.15,1.97,Medium,6,Yes
1886,2021-12-15,Annual,3,1.97,2.28,Medium,6,No
1886,2022-06-15,Mid-Year,1,1.04,1.0,Medium,0,No
1886,2022-12-15,Annual,2,1.33,1.8,Low,3,Yes
1886,2023-06-15,Mid-Year,4,3.06,4.08,Medium,10,No
1888,2021-12-15,Annual,3,2.72,3.08,Medium,6,No
1888,2022-06-15,Mid-Year,5,4.0,4.81,Low,15,Yes
1888,2022-12-15,Annual,3,1.91,2.51,Medium,6,No
1888,2023-06-15,Mid-Year,3,2.06,2.53,Medium,6,Yes
1890,2021-12-15,Annual,2,1.92,1.55,Low,3,No
1890,2022-06-15,Mid-Year,3,2.16,2.16,High,6,No
1890,2022-12-15,Annual,3,2.45,2.51,Medium,6,No
1890,2023-06-15,Mid-Year,5,3.94,3.72,High,15,Yes
1892,2021-12-15,Annual,5,3.5,3.22,Medium,15,No
1892,2022-06-15,Mid-Year,3,2.64,2.84,High,6,No
1892,2022-12-15,Annual,1,1.0,1.0,High,0,No
1892,2023-06-15,Mid-Year,2,1.93,2.07,High,3,Yes
1893,2021-12-15,Annual,3,2.55,3.52,Medium,6,No
1893,2022-06-15,Mid-Year,4,3.39,2.98,Low,10,No
1893,2022-12-15,Annual,3,1.76,2.66,High,6,No
1893,2023-06-15,Mid-Year,2,1.26,1.56,Medium,3,No
1898,2021-12-15,Annual,3,2.02,2.6,Medium,6,No
1898,2022-06-15,Mid-Year,4,3.12,4.06,High,10,No
1898,2022-12-15,Annual,5,4.25,4.16,High,15,No
1898,2023-06-15,Mid-Year,2,1.73,1.94,Low,3,No
1900,2021-12-15,Annual,3,2.54,2.65,High,6,No
1900,2022-06-15,Mid-Year,3,2.54,1.35,High,6,No
1900,2022-12-15,Annual,3,2.23,3.22,High,6,No
1900,2023-06-15,Mid-Year,3,2.67,3.09,Low,6,No
1903,2021-12-15,Annual,3,1.49,2.3,High,6,No
1903,2022-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
1903,2022-12-15,Annual,3,2.72,2.66,Medium,6,No
1903,2023-06-15,Mid-Year,3,2.24,1.96,Medium,6,No
1905,2021-12-15,Annual,2,1.54,1.65,High,3,No
1905,2022-06-15,Mid-Year,3,2.61,3.13,Medium,6,No
1905,2022-12-15,Annual,2,1.34,1.0,Medium,3,No
1905,2023-06-15,Mid-Year,3,1.71,2.56,Medium,6,No
1907,2021-12-15,Annual,3,2.46,2.55,Low,6,No
1907,2022-06-15,Mid-Year,3,2.71,1.97,Low,6,No
1907,2022-12-15,Annual,3,2.11,1.15,Medium,6,No
1907,2023-06-15,Mid-Year,3,2.98,1.64,High,6,No
1908,2021-12-15,Annual,3,2.72,2.17,Medium,6,No
1908,2022-06-15,Mid-Year,4,3.06,3.49,High,10,No
1908,2022-12-15,Annual,2,1.6,2.29,Medium,3,No
1908,2023-06-15,Mid-Year,3,3.42,2.01,Medium,6,No
1909,2021-12-15,Annual,3,2.19,2.55,Low,6,No
1909,2022-06-15,Mid-Year,3,2.45,2.33,Medium,6,Yes
1909,2022-12-15,Annual,3,2.52,2.1,High,6,Yes
1909,2023-06-15,Mid-Year,3,2.35,1.64,Medium,6,Yes
1911,2021-12-15,Annual,2,1.53,1.54,High,3,No
1911,2022-06-15,Mid-Year,1,1.02,1.73,High,0,No
1911,2022-12-15,Annual,3,2.43,2.26,High,6,Yes
1911,2023-06-15,Mid-Year,3,2.44,2.8,Medium,6,No
1912,2021-12-15,Annual,3,2.43,1.91,Medium,6,No
1912,2022-06-15,Mid-Year,3,2.97,2.62,Medium,6,No
1912,2022-12-15,Annual,5,4.39,4.68,Low,15,No
1912,2023-06-15,Mid-Year,3,2.03,2.81,Medium,6,No
1915,2021-12-15,Annual,2,2.21,3.02,Medium,3,No
1915,2022-06-15,Mid-Year,3,2.54,2.47,High,6,No
1915,2022-12-15,Annual,3,2.24,2.55,Medium,6,No
1915,2023-06-15,Mid-Year,3,2.46,2.36,Low,6,Yes
1916,2021-12-15,Annual,3,1.89,2.15,High,6,No
1916,2022-06-15,Mid-Year,3,2.17,2.5,Low,6,Yes
1916,2022-12-15,Annual,2,2.27,1.63,Medium,3,No
1916,2023-06-15,Mid-Year,3,1.94,2.28,High,6,No
1918,2021-12-15,Annual,3,2.14,2.83,Low,6,No
1918,2022-06-15,Mid-Year,3,1.97,2.67,Low,6,No
1918,2022-12-15,Annual,4,3.54,3.4,Medium,10,No
1918,2023-06-15,Mid-Year,3,2.22,3.26,Medium,6,No
1922,2021-12-15,Annual,3,1.7,3.42,High,6,No
1922,2022-06-15,Mid-Year,4,3.19,2.51,Medium,10,No
1922,2022-12-15,Annual,5,4.54,3.54,Medium,15,No
1922,2023-06-15,Mid-Year,3,3.09,3.23,High,6,Yes
1924,2021-12-15,Annual,3,2.58,2.47,Low,6,No
1924,2022-06-15,Mid-Year,3,2.41,2.89,High,6,No
1924,2022-12-15,Annual,5,4.35,4.36,Medium,15,No
1924,2023-06-15,Mid-Year,2,1.74,1.9,Low,3,No
1927,2021-12-15,Annual,2,2.28,1.8,Medium,3,No
1927,2022-06-15,Mid-Year,3,2.12,2.39,High,6,No
1927,2022-12-15,Annual,4,3.3,3.47,Medium,10,No
1927,2023-06-15,Mid-Year,2,1.5,1.69,Medium,3,No
1928,2021-12-15,Annual,1,1.02,1.0,Medium,0,No
1928,2022-06-15,Mid-Year,3,2.42,2.61,High,6,No
1928,2022-12-15,Annual,4,3.44,3.54,Medium,10,No
1928,2023-06-15,Mid-Year,4,3.03,3.8,High,10,Yes
1929,2021-12-15,Annual,4,3.04,2.65,Medium,10,No
1929,2022-06-15,Mid-Year,3,2.58,2.54,Medium,6,No
1929,2022-12-15,Annual,2,1.0,2.02,Medium,3,No
1929,2023-06-15,Mid-Year,3,2.72,3.02,Low,6,No
1931,2021-12-15,Annual,3,1.97,2.98,Medium,6,No
1931,2022-06-15,Mid-Year,2,1.29,2.51,Medium,3,No
1931,2022-12-15,Annual,3,2.7,2.82,High,6,No
1931,2023-06-15,Mid-Year,4,3.02,3.86,Medium,10,No
1932,2021-12-15,Annual,3,3.37,2.63,Low,6,No
1932,2022-06-15,Mid-Year,4,2.85,3.27,Medium,10,No
1932,2022-12-15,Annual,4,3.38,2.97,Medium,10,No
1932,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
1933,2021-12-15,Annual,3,1.88,2.44,Low,6,No
1933,2022-06-15,Mid-Year,3,2.52,2.31,High,6,No
1933,2022-12-15,Annual,2,2.38,1.0,Low,3,Yes
1933,2023-06-15,Mid-Year,3,2.34,1.57,Low,6,No
1934,2021-12-15,Annual,2,1.33,1.19,Medium,3,No
1934,2022-06-15,Mid-Year,3,2.28,3.04,Low,6,Yes
1934,2022-12-15,Annual,3,2.69,1.67,Medium,6,No
1934,2023-06-15,Mid-Year,3,2.58,2.77,Medium,6,No
1935,2021-12-15,Annual,3,2.02,2.32,Medium,6,No
1935,2022-06-15,Mid-Year,3,2.09,2.69,Medium,6,No
1935,2022-12-15,Annual,2,1.27,1.85,Medium,3,No
1935,2023-06-15,Mid-Year,3,2.12,2.75,Low,6,No
1936,2021-12-15,Annual,3,2.31,1.7,Medium,6,No
1936,2022-06-15,Mid-Year,1,1.0,1.76,Medium,0,No
1936,2022-12-15,Annual,2,1.06,2.25,Low,3,No
1936,2023-06-15,Mid-Year,2,1.17,1.37,Medium,3,No
1937,2021-12-15,Annual,4,3.1,3.14,Medium,10,No
1937,2022-06-15,Mid-Year,2,1.58,1.55,Medium,3,No
1937,2022-12-15,Annual,3,2.5,2.38,High,6,No
1937,2023-06-15,Mid-Year,5,3.7,4.41,Medium,15,Yes
1938,2021-12-15,Annual,3,2.26,2.62,High,6,No
1938,2022-06-15,Mid-Year,3,2.39,1.79,Medium,6,Yes
1938,2022-12-15,Annual,4,3.36,2.74,Low,10,No
1938,2023-06-15,Mid-Year,5,3.65,3.8,Low,15,No
1939,2021-12-15,Annual,5,3.91,5.0,High,15,No
1939,2022-06-15,Mid-Year,3,2.75,2.66,Medium,6,No
1939,2022-12-15,Annual,3,2.36,2.06,High,6,No
1939,2023-06-15,Mid-Year,4,3.57,3.06,Low,10,No
1940,2021-12-15,Annual,1,1.16,1.0,High,0,No
1940,2022-06-15,Mid-Year,5,4.07,3.0,Medium,15,No
1940,2022-12-15,Annual,3,2.18,2.22,High,6,No
1940,2023-06-15,Mid-Year,2,1.68,2.09,Medium,3,No
1941,2021-12-15,Annual,4,3.3,3.56,Medium,10,No
1941,2022-06-15,Mid-Year,3,2.23,2.93,High,6,No
1941,2022-12-15,Annual,3,2.37,2.16,Medium,6,No
1941,2023-06-15,Mid-Year,4,3.66,2.58,Low,10,No
1943,2021-12-15,Annual,3,2.21,2.79,Medium,6,No
1943,2022-06-15,Mid-Year,3,2.17,2.83,High,6,No
1943,2022-12-15,Annual,3,1.81,1.94,Medium,6,No
1943,2023-06-15,Mid-Year,3,2.93,2.03,Low,6,No
1944,2021-12-15,Annual,3,2.48,2.66,Medium,6,No
1944,2022-06-15,Mid-Year,2,1.52,1.55,Medium,3,No
1944,2022-12-15,Annual,3,2.93,2.79,Medium,6,No
1944,2023-06-15,Mid-Year,3,2.44,3.13,Medium,6,No
1945,2021-12-15,Annual,3,2.64,3.56,Low,6,No
1945,2022-06-15,Mid-Year,3,2.27,2.85,Medium,6,Yes
1945,2022-12-15,Annual,3,2.04,2.52,Medium,6,No
1945,2023-06-15,Mid-Year,1,1.0,1.0,High,0,Yes
1947,2021-12-15,Annual,4,2.7,4.27,Medium,10,Yes
1947,2022-06-15,Mid-Year,3,2.11,2.01,Medium,6,No
1947,2022-12-15,Annual,3,1.8,2.7,Medium,6,No
1947,2023-06-15,Mid-Year,1,1.0,1.0,Low,0,No
1948,2021-12-15,Annual,3,2.83,2.6,Low,6,Yes
1948,2022-06-15,Mid-Year,3,2.92,2.3,High,6,No
1948,2022-12-15,Annual,4,3.06,4.25,Low,10,No
1948,2023-06-15,Mid-Year,4,2.97,3.52,Medium,10,No
1949,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
1949,2022-06-15,Mid-Year,3,3.68,1.41,Medium,6,No
1949,2022-12-15,Annual,4,3.19,3.65,Low,10,No
1949,2023-06-15,Mid-Year,4,2.7,3.09,Medium,10,No
1950,2021-12-15,Annual,2,1.18,2.41,High,3,No
1950,2022-06-15,Mid-Year,2,1.86,1.23,High,3,No
1950,2022-12-15,Annual,3,2.52,1.69,High,6,No
1950,2023-06-15,Mid-Year,3,2.35,1.91,Low,6,No
1951,2021-12-15,Annual,3,2.32,2.85,Low,6,No
1951,2022-06-15,Mid-Year,3,2.68,1.59,High,6,No
1951,2022-12-15,Annual,2,1.0,1.2,High,3,No
1951,2023-06-15,Mid-Year,2,1.0,3.01,Low,3,No
1952,2021-12-15,Annual,3,2.63,2.25,Medium,6,No
1952,2022-06-15,Mid-Year,3,2.94,2.21,Medium,6,No
1952,2022-12-15,Annual,3,2.28,2.58,Medium,6,No
1952,2023-06-15,Mid-Year,3,2.49,3.05,High,6,No
1954,2021-12-15,Annual,5,3.78,4.89,Low,15,No
1954,2022-06-15,Mid-Year,2,1.78,1.37,Medium,3,No
1954,2022-12-15,Annual,3,2.24,2.52,High,6,No
1954,2023-06-15,Mid-Year,3,2.55,2.98,Low,6,No
1955,2021-12-15,Annual,3,2.5,2.56,Medium,6,No
1955,2022-06-15,Mid-Year,3,2.35,2.5,Medium,6,No
1955,2022-12-15,Annual,3,2.79,2.81,Medium,6,No
1955,2023-06-15,Mid-Year,2,2.87,2.36,High,3,No
1956,2021-12-15,Annual,4,3.5,2.96,Low,10,No
1956,2022-06-15,Mid-Year,4,3.49,3.15,Medium,10,No
1956,2022-12-15,Annual,3,2.46,2.13,Medium,6,No
1956,2023-06-15,Mid-Year,5,3.85,4.48,Medium,15,No
1960,2021-12-15,Annual,2,1.31,2.41,High,3,Yes
1960,2022-06-15,Mid-Year,3,2.46,2.69,Medium,6,No
1960,2022-12-15,Annual,4,3.25,2.82,Medium,10,No
1960,2023-06-15,Mid-Year,3,1.67,2.68,Medium,6,No
1961,2021-12-15,Annual,3,3.11,3.49,Medium,6,Yes
1961,2022-06-15,Mid-Year,3,2.31,2.73,Medium,6,Yes
1961,2022-12-15,Annual,3,2.08,3.39,Medium,6,No
1961,2023-06-15,Mid-Year,3,2.37,3.18,High,6,No
1962,2021-12-15,Annual,2,2.13,1.88,High,3,No
1962,2022-06-15,Mid-Year,3,1.86,2.5,Low,6,No
1962,2022-12-15,Annual,2,1.0,2.23,Medium,3,No
1962,2023-06-15,Mid-Year,4,3.19,4.03,Low,10,Yes
1965,2021-12-15,Annual,3,2.56,2.54,Medium,6,No
1965,2022-06-15,Mid-Year,4,3.13,3.54,Low,10,No
1965,2022-12-15,Annual,2,1.8,2.48,Medium,3,No
1965,2023-06-15,Mid-Year,2,1.31,1.39,Medium,3,Yes
1966,2021-12-15,Annual,4,4.07,3.93,Medium,10,No
1966,2022-06-15,Mid-Year,4,3.3,2.67,Low,10,Yes
1966,2022-12-15,Annual,4,2.71,3.54,Medium,10,No
1966,2023-06-15,Mid-Year,2,1.05,2.12,Low,3,Yes
1967,2021-12-15,Annual,3,1.63,3.7,High,6,No
1967,2022-06-15,Mid-Year,3,1.85,2.43,Medium,6,No
1967,2022-12-15,Annual,3,2.41,2.09,Medium,6,No
1967,2023-06-15,Mid-Year,3,2.14,3.16,High,6,No
1968,2021-12-15,Annual,3,2.29,1.94,High,6,No
